Currency,Type,International,Anticipation,Money,Quantity
1,2,0,91,$667.24,118
1,2,0,92,$805.40,140
1,2,0,93,$664.01,116
1,2,0,94,$913.09,161
1,2,0,95,$738.42,132
1,2,0,96,$454.15,81
1,2,0,97,$529.16,93
1,2,0,98,$533.89,95
1,2,0,99,$675.16,119
1,2,0,100,$412.69,70
1,2,0,101,$482.53,87
1,2,0,102,$478.29,82
1,2,0,103,$341.04,61
1,2,0,104,$488.39,84
1,2,0,105,$562.21,95
1,2,0,106,$529.88,91
1,2,0,107,$310.85,55
1,2,0,108,$456.19,77
1,2,0,109,$638.55,104
1,2,0,110,$374.89,64
1,2,0,111,$229.55,41
1,2,0,112,$279.16,46
1,2,0,113,$249.39,41
1,2,0,114,$245.52,44
1,2,0,115,$219.35,39
1,2,0,116,$297.47,51
1,2,0,117,$269.76,43
1,2,0,118,$158.37,28
1,2,0,119,$170.60,28
1,2,0,120,$201.73,35
1,2,0,121,$60.81,10
1,2,0,122,$249.49,42
1,2,0,123,$96.57,16
1,2,0,124,$136.30,23
1,2,0,125,$96.98,16
1,2,0,126,$66.04,10
1,2,0,127,$121.13,20
1,2,0,128,$104.28,17
1,2,0,129,$60.57,11
1,2,0,130,$94.90,16
1,2,0,131,$23.45,4
1,2,0,132,$11.86,2
1,2,0,133,$20.47,3
1,2,0,134,$50.00,10
1,2,0,135,$44.92,7
1,2,0,137,$13.42,2
1,2,0,138,$26.92,4
1,2,0,140,$5.82,1
1,2,0,142,$30.56,4
1,2,0,143,$15.82,2
1,2,0,146,$14.08,2
1,2,1,40,$11.21,1
1,2,1,41,$16.37,1
1,2,1,42,$33.60,3
1,2,1,12,$40.65,3
1,2,1,13,$81.29,7
1,2,1,14,$58.02,6
1,2,1,15,$124.50,11
1,2,1,16,$101.71,13
1,2,1,17,$175.19,15
1,2,1,18,$277.39,24
1,2,1,19,$426.19,34
1,2,1,20,$356.63,36
1,2,1,21,$470.91,42
1,2,1,22,$303.31,34
1,2,1,23,$167.77,18
1,2,1,24,$212.77,26
1,2,1,25,$431.04,44
1,2,1,26,$645.82,70
1,2,1,27,$565.41,54
1,2,1,28,$806.18,72
1,2,1,29,$509.05,49
1,2,1,30,$376.35,43
1,2,1,31,$521.44,53
1,2,1,32,$586.14,56
1,2,1,33,$393.32,50
1,2,1,34,$753.23,80
1,2,1,35,$518.59,49
1,2,1,36,$724.38,75
1,2,1,37,$833.62,74
1,2,1,38,$466.58,48
1,2,1,39,$971.71,90
1,2,1,40,$583.95,63
1,2,1,41,$724.80,76
1,2,1,42,$784.28,78
1,2,1,43,$508.19,55
1,2,1,44,$622.04,67
1,2,1,45,$816.47,88
1,2,1,46,$631.66,67
1,2,1,47,$409.48,37
1,2,1,48,$600.10,68
1,2,1,49,$729.41,79
1,2,1,50,$351.13,33
1,2,1,51,$562.41,62
1,2,1,52,$504.54,58
1,2,1,53,$468.61,51
1,2,1,54,$692.86,75
1,2,1,55,$384.59,50
1,2,1,56,$641.54,65
1,2,1,57,$438.81,42
1,2,1,58,$311.37,34
1,2,1,59,$566.88,67
1,2,1,60,$459.75,57
1,2,1,61,$565.28,62
1,2,1,62,$423.99,53
1,2,1,63,$466.18,53
1,2,1,64,$313.42,41
1,2,1,65,$366.04,51
1,2,1,66,$371.16,37
1,2,1,67,$440.70,43
1,2,1,68,$281.49,31
1,2,1,69,$461.58,56
1,2,1,70,$355.47,37
1,2,1,71,$242.08,26
1,2,1,72,$411.43,45
1,2,1,73,$192.69,22
1,2,1,74,$513.45,60
1,2,1,75,$501.63,53
1,2,1,76,$455.71,53
1,2,1,77,$170.05,18
1,2,1,78,$250.61,29
1,2,1,79,$509.72,55
1,2,1,80,$165.17,20
1,2,1,81,$200.09,28
1,2,1,82,$520.97,62
1,2,1,83,$220.98,32
1,2,1,84,$244.58,28
1,2,1,85,$204.80,23
1,2,1,86,$383.98,37
1,2,1,87,$278.98,32
1,2,1,88,$156.47,23
1,2,1,89,$263.64,38
1,2,1,90,$206.77,19
1,2,1,91,$186.34,18
1,2,1,92,$280.91,34
1,2,1,93,$157.40,17
1,2,1,94,$357.93,35
1,2,1,95,$105.10,14
1,2,1,96,$323.72,43
1,2,1,97,$188.15,23
1,2,1,98,$140.53,17
1,2,1,99,$221.83,23
1,2,1,100,$377.16,36
1,2,1,101,$314.12,39
1,2,1,102,$192.20,24
1,2,1,103,$235.13,28
1,2,1,104,$91.43,12
1,2,1,105,$134.18,19
1,2,1,106,$35.99,4
1,2,1,107,$108.87,13
1,2,1,108,$315.85,34
1,2,1,109,$64.97,4
1,2,1,110,$148.51,14
1,2,1,111,$115.22,17
1,2,1,112,$44.16,5
1,2,1,113,$140.05,16
1,2,1,114,$167.49,12
1,2,1,115,$217.45,20
1,2,1,116,$19.06,3
1,2,1,117,$13.99,1
1,2,1,118,$207.40,23
1,2,1,120,$12.06,2
1,2,1,121,$132.97,16
1,2,1,122,$85.07,10
1,2,1,123,$12.92,1
1,2,1,125,$51.06,5
1,2,1,126,$49.96,5
1,2,1,127,$21.00,3
1,2,1,128,$67.19,5
1,2,1,130,$6.03,1
1,2,1,133,$26.00,2
1,2,1,134,$12.92,1
1,2,1,136,$6.03,1
1,2,1,137,$26.06,4
1,2,1,138,$17.23,1
1,2,1,142,$18.99,1
1,2,1,16,$13.78,1
1,2,1,18,$12.92,1
1,2,1,19,$90.16,8
1,2,1,21,$11.20,1
1,2,1,23,$71.20,8
1,2,1,24,$10.70,1
1,2,1,25,$59.02,5
1,2,1,26,$35.68,3
1,2,1,27,$54.96,4
1,2,1,29,$11.99,1
1,2,1,30,$42.95,5
1,2,1,32,$90.99,7
1,2,1,33,$120.15,13
1,2,1,34,$53.40,5
1,2,1,36,$38.98,2
1,2,1,37,$96.91,9
1,2,1,41,$14.14,2
1,2,1,42,$75.02,5
1,2,1,43,$26.70,2
1,2,1,44,$57.94,6
1,2,1,46,$54.68,4
1,2,1,47,$38.53,4
1,2,1,48,$65.17,7
1,2,1,50,$38.96,4
1,2,1,51,$84.87,6
1,2,1,54,$23.60,2
1,2,1,57,$45.64,5
1,2,1,60,$80.59,7
1,2,1,61,$21.53,2
1,2,1,62,$52.10,4
1,2,1,64,$14.26,2
1,2,1,67,$29.61,3
1,2,1,69,$69.95,5
1,2,1,71,$97.93,7
1,2,1,72,$54.64,4
1,2,1,73,$37.20,4
1,2,1,75,$56.35,3
1,2,1,77,$8.61,1
1,2,1,79,$60.30,5
1,2,1,80,$27.98,2
1,2,1,82,$65.46,6
1,2,1,83,$21.98,2
1,2,1,84,$17.98,2
1,2,1,85,$25.84,2
1,2,1,86,$34.46,2
1,2,1,89,$49.95,5
1,2,1,90,$18.94,2
1,2,1,94,$37.98,2
1,2,1,97,$43.05,5
1,2,1,101,$75.96,4
1,2,1,102,$24.11,3
1,2,1,103,$44.80,3
1,2,1,108,$8.61,1
1,2,1,110,$8.61,1
1,2,1,111,$65.48,4
1,2,1,115,$12.06,1
1,2,1,38,$33.60,2
1,2,1,46,$12.99,1
1,2,1,54,$11.20,1
1,2,1,12,$72.94,6
1,2,1,13,$134.74,9
1,2,1,14,$218.66,16
1,2,1,15,$242.75,18
1,2,1,16,$273.65,22
1,2,1,17,$434.65,32
1,2,1,18,$340.43,25
1,2,1,19,$786.44,58
1,2,1,20,$851.87,62
1,2,1,21,"$1,088.45",86
1,2,1,22,"$1,067.36",84
1,2,1,23,"$1,300.76",100
1,2,1,24,"$1,228.63",101
1,2,1,25,"$1,569.76",128
1,2,1,26,"$1,174.18",101
1,2,1,27,"$1,170.66",99
1,2,1,28,"$1,450.00",124
1,2,1,29,"$1,431.59",120
1,2,1,30,"$1,782.50",153
1,2,1,31,"$1,974.15",161
1,2,1,32,"$1,794.53",153
1,2,1,33,"$1,841.56",158
1,2,1,34,"$2,184.10",191
1,2,1,35,"$2,076.22",173
1,2,1,36,"$1,574.86",132
1,2,1,37,"$1,830.09",155
1,2,1,38,"$2,547.18",198
1,2,1,39,"$2,484.43",206
1,2,1,40,"$2,082.78",171
1,2,1,41,"$2,348.84",186
1,2,1,42,"$2,143.26",181
1,2,1,43,"$1,724.16",136
1,2,1,44,"$1,320.69",112
1,2,1,45,"$1,863.69",160
1,2,1,46,"$1,816.87",150
1,2,1,47,"$2,057.89",169
1,2,1,48,"$1,955.38",158
1,2,1,49,"$2,340.57",190
1,2,1,50,"$1,962.12",162
1,2,1,51,"$1,775.25",149
1,2,1,52,"$1,863.42",143
1,2,1,53,"$1,758.17",151
1,2,1,54,"$1,532.71",129
1,2,1,55,"$1,399.98",122
1,2,1,56,"$1,431.87",116
1,2,1,57,"$1,448.14",120
1,2,1,58,"$1,436.25",113
1,2,1,59,$875.20,73
1,2,1,60,"$1,791.97",151
1,2,1,61,"$1,533.74",124
1,2,1,62,"$1,272.45",104
1,2,1,63,"$1,424.82",127
1,2,1,64,"$1,325.52",108
1,2,1,65,"$1,071.37",88
1,2,1,66,"$1,255.23",101
1,2,1,67,"$1,281.82",116
1,2,1,68,$962.68,80
1,2,1,69,"$1,242.02",99
1,2,1,70,"$1,494.50",124
1,2,1,71,"$1,090.53",86
1,2,1,72,$910.69,81
1,2,1,73,$986.27,79
1,2,1,74,"$1,373.75",116
1,2,1,75,"$1,384.35",117
1,2,1,76,"$1,151.00",94
1,2,1,77,"$1,239.32",104
1,2,1,78,"$1,465.04",123
1,2,1,79,"$1,251.81",112
1,2,1,80,"$1,105.65",93
1,2,1,81,$902.73,76
1,2,1,82,$951.15,79
1,2,1,83,"$1,290.11",112
1,2,1,84,"$1,006.78",83
1,2,1,85,$979.50,80
1,2,1,86,"$1,329.57",106
1,2,1,87,$941.58,76
1,2,1,88,$920.97,70
1,2,1,89,"$1,074.76",91
1,2,1,90,"$1,283.87",101
1,2,1,91,$976.54,90
1,2,1,92,"$1,142.59",96
1,2,1,93,$879.68,73
1,2,1,94,$695.94,62
1,2,1,95,$914.77,81
1,2,1,96,"$1,087.90",86
1,2,1,97,$813.67,71
1,2,1,98,$877.09,72
1,2,1,99,$637.40,54
1,2,1,100,$878.06,67
1,2,1,101,$805.35,68
1,2,1,102,$590.22,51
1,2,1,103,$552.59,46
1,2,1,104,$550.60,44
1,2,1,105,$671.91,53
1,2,1,106,$641.10,53
1,2,1,107,$861.23,73
1,2,1,108,$557.03,39
1,2,1,109,$357.33,31
1,2,1,110,$219.86,21
1,2,1,111,$441.58,37
1,2,1,112,$549.41,43
1,2,1,113,$397.16,35
1,2,1,114,$193.41,17
1,2,1,115,$497.71,39
1,2,1,116,$310.96,26
1,2,1,117,$297.61,26
1,2,1,118,$97.40,9
1,2,1,119,$190.48,14
1,2,1,120,$109.00,10
1,2,1,121,$131.04,10
1,2,1,122,$66.48,7
1,2,1,123,$242.44,22
1,2,1,124,$188.45,18
1,2,1,125,$126.55,11
1,2,1,126,$107.99,12
1,2,1,127,$206.34,15
1,2,1,128,$21.91,2
1,2,1,129,$64.10,4
1,2,1,130,$110.73,11
1,2,1,131,$29.25,3
1,2,1,132,$72.79,7
1,2,1,133,$44.95,5
1,2,1,134,$45.97,3
1,2,1,135,$294.77,25
1,2,1,136,$122.68,11
1,2,1,137,$49.97,3
1,2,1,138,$51.53,5
1,2,1,139,$43.23,5
1,2,1,140,$27.56,3
1,2,1,142,$33.60,3
1,2,1,145,$9.99,1
